tenantcode,email,employeecode,attendancedate,systemintime,systemouttime,manualintime,manualouttime,appliedreason,applieddate,appliedby,status,statuschangedby,statuschangeddate,statuschangedreason,createddate,createdby,modifieddate,modifiedby,reportingto,attendancetype
P5C9754020,dagmar.mraz@namco.com,100000003590,2023-06-29,13:44,19:41,18:04,10:32,Shift Correction,2023-06-29,100000003590,Rejected,,,,2023-06-29,100000003590,,,100000001917,WorkingDay
P5C9754020,dagmar.mraz@namco.com,100000003590,2023-06-27,17:57,07:41,15:35,23:11,Forgot To Punch,2023-06-27,100000003590,Rejected,,,,2023-06-27,100000003590,,,100000001917,WorkingDay
P5C9754020,dagmar.mraz@namco.com,100000003590,2023-06-30,14:02,21:15,01:00,16:50,Forgot To Punch,2023-06-30,100000003590,Cancelled,,,,2023-06-30,100000003590,,,100000001917,WorkingDay
P5C9754020,garrett.vandervort@namco.com,100000003591,2023-06-26,01:04,21:28,09:22,04:49,Others,2023-06-26,100000003591,Rejected,,,,2023-06-26,100000003591,,,100000001917,WorkingDay
P5C9754020,garrett.vandervort@namco.com,100000003591,2023-06-27,09:16,13:16,08:36,01:28,Others,2023-06-27,100000003591,Rejected,,,,2023-06-27,100000003591,,,100000001917,WorkingDay
P5C9754020,garrett.vandervort@namco.com,100000003591,2023-07-01,21:48,02:57,22:29,13:43,Others,2023-07-01,100000003591,Pending,,,,2023-07-01,100000003591,,,100000001917,WorkingDay
P5C9754020,garrett.vandervort@namco.com,100000003591,2023-06-29,20:53,13:51,20:50,20:31,On Duty,2023-06-29,100000003591,Rejected,,,,2023-06-29,100000003591,,,100000001917,WorkingDay
P5C9754020,garrett.vandervort@namco.com,100000003591,2023-06-28,02:07,12:14,09:56,16:58,Forgot To Punch,2023-06-28,100000003591,Rejected,,,,2023-06-28,100000003591,,,100000001917,WorkingDay
P5C9754020,garrett.vandervort@namco.com,100000003591,2023-06-30,16:53,12:20,18:31,12:19,On Duty,2023-06-30,100000003591,Pending,,,,2023-06-30,100000003591,,,100000001917,WorkingDay
P5C9754020,otilia.konopelski@namco.com,100000003592,2023-07-01,23:49,18:11,07:51,12:20,Shift Correction,2023-07-01,100000003592,Rejected,,,,2023-07-01,100000003592,,,100000001917,WorkingDay
P5C9754020,otilia.konopelski@namco.com,100000003592,2023-06-26,08:07,19:24,13:46,13:47,Forgot To Punch,2023-06-26,100000003592,Rejected,,,,2023-06-26,100000003592,,,100000001917,WorkingDay
P5C9754020,otilia.konopelski@namco.com,100000003592,2023-06-30,16:56,10:05,05:24,17:27,Work From Home,2023-06-30,100000003592,Rejected,,,,2023-06-30,100000003592,,,100000001917,WorkingDay
P5C9754020,otilia.konopelski@namco.com,100000003592,2023-06-28,15:44,05:36,21:16,12:52,Shift Correction,2023-06-28,100000003592,Pending,,,,2023-06-28,100000003592,,,100000001917,WorkingDay
P5C9754020,otilia.konopelski@namco.com,100000003592,2023-06-29,12:51,18:19,09:17,11:27,On Duty,2023-06-29,100000003592,Pending,,,,2023-06-29,100000003592,,,100000001917,WorkingDay
P5C9754020,otilia.konopelski@namco.com,100000003592,2023-06-27,02:00,09:24,10:42,05:39,Shift Correction,2023-06-27,100000003592,Rejected,,,,2023-06-27,100000003592,,,100000001917,WorkingDay
P5C9754020,halie.wisozk@namco.com,100000003593,2023-07-01,04:53,19:53,15:22,15:14,Others,2023-07-01,100000003593,Rejected,,,,2023-07-01,100000003593,,,100000001917,WorkingDay
P5C9754020,halie.wisozk@namco.com,100000003593,2023-06-28,20:45,01:32,16:59,23:06,Work From Home,2023-06-28,100000003593,Rejected,,,,2023-06-28,100000003593,,,100000001917,WorkingDay
P5C9754020,halie.wisozk@namco.com,100000003593,2023-06-26,01:57,03:27,22:32,04:02,Others,2023-06-26,100000003593,Rejected,,,,2023-06-26,100000003593,,,100000001917,WorkingDay
P5C9754020,halie.wisozk@namco.com,100000003593,2023-06-29,17:14,06:42,00:00,06:49,Forgot To Punch,2023-06-29,100000003593,Rejected,,,,2023-06-29,100000003593,,,100000001917,WorkingDay
P5C9754020,halie.wisozk@namco.com,100000003593,2023-06-27,15:54,19:38,02:39,12:36,Others,2023-06-27,100000003593,Rejected,,,,2023-06-27,100000003593,,,100000001917,WorkingDay
P5C9754020,halie.wisozk@namco.com,100000003593,2023-06-30,19:36,02:49,19:06,21:31,Others,2023-06-30,100000003593,Rejected,,,,2023-06-30,100000003593,,,100000001917,WorkingDay
P5C9754020,brando.anderson@namco.com,100000003594,2023-06-29,12:38,20:06,06:56,02:37,Others,2023-06-29,100000003594,Rejected,,,,2023-06-29,100000003594,,,100000001917,WorkingDay
P5C9754020,brando.anderson@namco.com,100000003594,2023-06-27,14:36,04:33,11:07,11:04,On Duty,2023-06-27,100000003594,Pending,,,,2023-06-27,100000003594,,,100000001917,WorkingDay
P5C9754020,brando.anderson@namco.com,100000003594,2023-06-30,13:53,12:00,14:56,14:05,Work From Home,2023-06-30,100000003594,Pending,,,,2023-06-30,100000003594,,,100000001917,WorkingDay
P5C9754020,brando.anderson@namco.com,100000003594,2023-07-01,07:14,00:41,23:32,04:12,Others,2023-07-01,100000003594,Cancelled,,,,2023-07-01,100000003594,,,100000001917,WorkingDay
P5C9754020,brando.anderson@namco.com,100000003594,2023-06-26,10:30,06:27,01:24,14:44,Shift Correction,2023-06-26,100000003594,Rejected,,,,2023-06-26,100000003594,,,100000001917,WorkingDay
P5C9754020,brando.anderson@namco.com,100000003594,2023-06-28,03:32,15:27,17:33,07:53,Work From Home,2023-06-28,100000003594,Pending,,,,2023-06-28,100000003594,,,100000001917,WorkingDay
P5C9754020,chloe.dibbert@namco.com,100000003595,2023-06-30,18:41,01:45,21:39,11:15,On Duty,2023-06-30,100000003595,Rejected,,,,2023-06-30,100000003595,,,100000001917,WorkingDay
P5C9754020,chloe.dibbert@namco.com,100000003595,2023-06-29,18:26,05:58,13:42,04:59,Shift Correction,2023-06-29,100000003595,Pending,,,,2023-06-29,100000003595,,,100000001917,WorkingDay
P5C9754020,chloe.dibbert@namco.com,100000003595,2023-07-01,05:07,08:14,11:47,16:48,On Duty,2023-07-01,100000003595,Pending,,,,2023-07-01,100000003595,,,100000001917,WorkingDay
P5C9754020,chloe.dibbert@namco.com,100000003595,2023-06-27,07:59,01:30,12:29,12:21,On Duty,2023-06-27,100000003595,Rejected,,,,2023-06-27,100000003595,,,100000001917,WorkingDay
P5C9754020,chloe.dibbert@namco.com,100000003595,2023-06-26,03:48,06:46,07:49,00:51,On Duty,2023-06-26,100000003595,Pending,,,,2023-06-26,100000003595,,,100000001917,WorkingDay
P5C9754020,chloe.dibbert@namco.com,100000003595,2023-06-28,10:18,06:51,01:47,17:58,Forgot To Punch,2023-06-28,100000003595,Rejected,,,,2023-06-28,100000003595,,,100000001917,WorkingDay
P5C9754020,tanya.larkin@namco.com,100000003596,2023-07-01,22:36,10:47,08:36,05:20,Others,2023-07-01,100000003596,Cancelled,,,,2023-07-01,100000003596,,,100000001917,WorkingDay
P5C9754020,tanya.larkin@namco.com,100000003596,2023-06-30,14:14,01:43,13:42,16:31,Others,2023-06-30,100000003596,Rejected,,,,2023-06-30,100000003596,,,100000001917,WorkingDay
P5C9754020,tanya.larkin@namco.com,100000003596,2023-06-28,10:09,02:32,23:57,02:43,Shift Correction,2023-06-28,100000003596,Rejected,,,,2023-06-28,100000003596,,,100000001917,WorkingDay
P5C9754020,tanya.larkin@namco.com,100000003596,2023-06-26,05:42,11:37,17:47,01:34,Work From Home,2023-06-26,100000003596,Rejected,,,,2023-06-26,100000003596,,,100000001917,WorkingDay
P5C9754020,tanya.larkin@namco.com,100000003596,2023-06-27,16:39,07:47,22:17,05:22,Shift Correction,2023-06-27,100000003596,Rejected,,,,2023-06-27,100000003596,,,100000001917,WorkingDay
P5C9754020,tanya.larkin@namco.com,100000003596,2023-06-29,17:26,06:31,03:03,20:50,On Duty,2023-06-29,100000003596,Rejected,,,,2023-06-29,100000003596,,,100000001917,WorkingDay
P5C9754020,nyasia.stark@namco.com,100000003597,2023-06-26,02:55,07:57,11:15,04:17,On Duty,2023-06-26,100000003597,Rejected,,,,2023-06-26,100000003597,,,100000001917,WorkingDay
P5C9754020,nyasia.stark@namco.com,100000003597,2023-06-27,10:51,15:07,15:57,20:52,Work From Home,2023-06-27,100000003597,Pending,,,,2023-06-27,100000003597,,,100000001917,WorkingDay
P5C9754020,nyasia.stark@namco.com,100000003597,2023-06-28,21:50,10:43,06:52,19:37,Shift Correction,2023-06-28,100000003597,Rejected,,,,2023-06-28,100000003597,,,100000001917,WorkingDay
P5C9754020,nyasia.stark@namco.com,100000003597,2023-06-30,23:39,07:05,20:33,04:23,Forgot To Punch,2023-06-30,100000003597,Rejected,,,,2023-06-30,100000003597,,,100000001917,WorkingDay
P5C9754020,nyasia.stark@namco.com,100000003597,2023-06-29,01:31,19:49,00:40,00:30,Shift Correction,2023-06-29,100000003597,Pending,,,,2023-06-29,100000003597,,,100000001917,WorkingDay
P5C9754020,nyasia.stark@namco.com,100000003597,2023-07-01,00:07,12:43,06:39,10:25,Work From Home,2023-07-01,100000003597,Pending,,,,2023-07-01,100000003597,,,100000001917,WorkingDay
P5C9754020,shirley.bergstrom@namco.com,100000003598,2023-06-26,15:12,12:04,13:12,23:45,Forgot To Punch,2023-06-26,100000003598,Cancelled,,,,2023-06-26,100000003598,,,100000001917,WorkingDay
P5C9754020,shirley.bergstrom@namco.com,100000003598,2023-06-28,02:31,21:32,22:33,08:24,Work From Home,2023-06-28,100000003598,Rejected,,,,2023-06-28,100000003598,,,100000001917,WorkingDay
P5C9754020,shirley.bergstrom@namco.com,100000003598,2023-07-01,11:38,11:57,04:29,21:31,Work From Home,2023-07-01,100000003598,Pending,,,,2023-07-01,100000003598,,,100000001917,WorkingDay
P5C9754020,shirley.bergstrom@namco.com,100000003598,2023-06-27,14:17,07:12,18:46,17:23,Work From Home,2023-06-27,100000003598,Cancelled,,,,2023-06-27,100000003598,,,100000001917,WorkingDay
P5C9754020,shirley.bergstrom@namco.com,100000003598,2023-06-30,05:26,01:01,17:39,19:23,Shift Correction,2023-06-30,100000003598,Pending,,,,2023-06-30,100000003598,,,100000001917,WorkingDay
P5C9754020,shirley.bergstrom@namco.com,100000003598,2023-06-29,16:32,02:03,03:42,06:38,Others,2023-06-29,100000003598,Rejected,,,,2023-06-29,100000003598,,,100000001917,WorkingDay
P5C9754020,alec.gleason@namco.com,100000003599,2023-06-27,22:58,23:36,12:07,03:16,On Duty,2023-06-27,100000003599,Rejected,,,,2023-06-27,100000003599,,,100000001917,WorkingDay
P5C9754020,alec.gleason@namco.com,100000003599,2023-06-29,05:59,15:13,23:32,17:05,On Duty,2023-06-29,100000003599,Rejected,,,,2023-06-29,100000003599,,,100000001917,WorkingDay
P5C9754020,alec.gleason@namco.com,100000003599,2023-06-28,13:00,18:56,06:29,22:33,Shift Correction,2023-06-28,100000003599,Rejected,,,,2023-06-28,100000003599,,,100000001917,WorkingDay
P5C9754020,alec.gleason@namco.com,100000003599,2023-07-01,13:23,01:48,02:21,11:24,Work From Home,2023-07-01,100000003599,Pending,,,,2023-07-01,100000003599,,,100000001917,WorkingDay
P5C9754020,alec.gleason@namco.com,100000003599,2023-06-30,18:55,00:09,13:00,19:45,Others,2023-06-30,100000003599,Pending,,,,2023-06-30,100000003599,,,100000001917,WorkingDay
P5C9754020,alec.gleason@namco.com,100000003599,2023-06-26,04:44,17:45,04:07,08:32,Shift Correction,2023-06-26,100000003599,Rejected,,,,2023-06-26,100000003599,,,100000001917,WorkingDay
P5C9754020,nat.kutch@namco.com,100000003600,2023-06-27,10:10,21:19,05:07,16:12,Forgot To Punch,2023-06-27,100000003600,Rejected,,,,2023-06-27,100000003600,,,100000001917,WorkingDay
P5C9754020,nat.kutch@namco.com,100000003600,2023-06-26,04:35,05:30,05:38,00:08,Others,2023-06-26,100000003600,Pending,,,,2023-06-26,100000003600,,,100000001917,WorkingDay
P5C9754020,nat.kutch@namco.com,100000003600,2023-06-29,03:54,14:52,18:42,11:39,Work From Home,2023-06-29,100000003600,Rejected,,,,2023-06-29,100000003600,,,100000001917,WorkingDay
P5C9754020,nat.kutch@namco.com,100000003600,2023-06-28,08:52,07:56,02:17,00:55,Others,2023-06-28,100000003600,Rejected,,,,2023-06-28,100000003600,,,100000001917,WorkingDay
P5C9754020,nat.kutch@namco.com,100000003600,2023-06-30,03:42,22:43,00:01,00:26,On Duty,2023-06-30,100000003600,Rejected,,,,2023-06-30,100000003600,,,100000001917,WorkingDay
P5C9754020,nat.kutch@namco.com,100000003600,2023-07-01,06:36,05:25,19:27,12:27,Shift Correction,2023-07-01,100000003600,Pending,,,,2023-07-01,100000003600,,,100000001917,WorkingDay
P5C9754020,adrianna.windler@namco.com,100000003601,2023-06-26,18:56,22:31,15:57,21:04,On Duty,2023-06-26,100000003601,Rejected,,,,2023-06-26,100000003601,,,100000001917,WorkingDay
P5C9754020,adrianna.windler@namco.com,100000003601,2023-06-28,03:30,19:44,23:29,00:38,Others,2023-06-28,100000003601,Rejected,,,,2023-06-28,100000003601,,,100000001917,WorkingDay
P5C9754020,adrianna.windler@namco.com,100000003601,2023-07-01,01:38,02:18,12:35,05:51,On Duty,2023-07-01,100000003601,Pending,,,,2023-07-01,100000003601,,,100000001917,WorkingDay
P5C9754020,adrianna.windler@namco.com,100000003601,2023-06-29,21:02,03:54,03:19,12:16,Forgot To Punch,2023-06-29,100000003601,Cancelled,,,,2023-06-29,100000003601,,,100000001917,WorkingDay
P5C9754020,adrianna.windler@namco.com,100000003601,2023-06-27,14:19,08:57,05:25,16:49,Work From Home,2023-06-27,100000003601,Pending,,,,2023-06-27,100000003601,,,100000001917,WorkingDay
P5C9754020,adrianna.windler@namco.com,100000003601,2023-06-30,10:04,08:28,12:53,00:48,Shift Correction,2023-06-30,100000003601,Cancelled,,,,2023-06-30,100000003601,,,100000001917,WorkingDay
